520,street,NN ,100+,,,,,,,,,,,,,,,
521,allow,VV ,100+,,,,,,,,,,,,,,,
522,common,JJ ,100+,,,,,,,,,,,,,,,
523,interested,JJ ,100+,,,,,,,,,,,,,,,
524,nothing,NN ,100+,,,,,,,,,,,,,,,
525,remain,VV ,100+,,,,,,,,,,,,,,,
526,stress,NN ,100+,,,,,,,,,,,,,,,
527,system,NN ,100+,,,,,,,,,,,,,,,
528,alone,RB ,100+,,,,,,,,,,,,,,,
529,bill,NN ,100+,,,,,,,,,,,,,,,
530,finally,RB ,100+,,,,,,,,,,,,,,,
531,guess,NN ,100+,,,,,,,,,,,,,,,
532,maybe,RB ,100+,,,,,,,,,,,,,,,
533,method,NN ,100+,,,,,,,,,,,,,,,
534,paint,NN ,100+,,,,,,,,,,,,,,,
535,require,VV ,100+,,,,,,,,,,,,,,,
536,restaurant,NN ,100+,,,,,,,,,,,,,,,
537,return,NN ,100+,,,,,,,,,,,,,,,
538,short,JJ ,100+,,,,,,,,,,,,,,,
539,solve,VV ,100+,,,,,,,,,,,,,,,
540,space,NN ,100+,,,,,,,,,,,,,,,
541,statement,NN ,100+,,,,,,,,,,,,,,,
542,strong,JJ ,100+,,,,,,,,,,,,,,,
543,teach,VV ,100+,,,,,,,,,,,,,,,
544,unite,VV ,100+,,,,,,,,,,,,,,,
545,various,JJ ,100+,,,,,,,,,,,,,,,
546,worker,NN ,100+,,,,,,,,,,,,,,,
547,against,IN ,100+,,,,,,,,,,,,,,,
548,company,NN ,100+,,,,,,,,,,,,,,,
549,condition,NN ,100+,,,,,,,,,,,,,,,
550,customer,NN ,100+,,,,,,,,,,,,,,,
551,depend,VV ,100+,,,,,,,,,,,,,,,
552,floor,NN ,100+,,,,,,,,,,,,,,,
553,graph,NN ,100+,,,,,,,,,,,,,,,
554,ms,NNS ,100+,,,,,,,,,,,,,,,
555,office,NN ,100+,,,,,,,,,,,,,,,
556,pass,VV ,100+,,,,,,,,,,,,,,,
557,passage,NN ,100+,,,,,,,,,,,,,,,
558,pick,VV ,100+,,,,,,,,,,,,,,,
559,player,NN ,100+,,,,,,,,,,,,,,,
560,price,NN ,100+,,,,,,,,,,,,,,,
561,sell,VV ,100+,,,,,,,,,,,,,,,
562,step,NN ,100+,,,,,,,,,,,,,,,
563,suddenly,RB ,100+,,,,,,,,,,,,,,,
564,surprised,VVN ,100+,,,,,,,,,,,,,,,
565,trouble,NN ,100+,,,,,,,,,,,,,,,
566,value,NN ,100+,,,,,,,,,,,,,,,
567,cut,NN ,100+,,,,,,,,,,,,,,,
568,design,NN ,100+,,,,,,,,,,,,,,,
569,easily,RB ,100+,,,,,,,,,,,,,,,
570,exercise,NN ,100+,,,,,,,,,,,,,,,
571,experiment,NN ,100+,,,,,,,,,,,,,,,
572,fast,RB ,100+,,,,,,,,,,,,,,,
573,Germany,NP ,100+,,,,,,,,,,,,,,,
574,instead,RB ,100+,,,,,,,,,,,,,,,
575,paper,NN ,100+,,,,,,,,,,,,,,,
576,plant,NN ,100+,,,,,,,,,,,,,,,
577,similar,JJ ,100+,,,,,,,,,,,,,,,
578,wish,NN ,100+,,,,,,,,,,,,,,,
579,bag,NN ,100+,,,,,,,,,,,,,,,
580,base,NN ,100+,,,,,,,,,,,,,,,
581,below,RB ,100+,,,,,,,,,,,,,,,
582,bob,NN ,100+,,,,,,,,,,,,,,,
583,dinner,NN ,100+,,,,,,,,,,,,,,,
584,hundred,CD ,100+,,,,,,,,,,,,,,,
585,international,JJ ,100+,,,,,,,,,,,,,,,
586,Internet,NP ,100+,,,,,,,,,,,,,,,
587,join,VV ,100+,,,,,,,,,,,,,,,
588,newspaper,NN ,100+,,,,,,,,,,,,,,,
589,practice,NN ,100+,,,,,,,,,,,,,,,
590,rain,NN ,100+,,,,,,,,,,,,,,,
591,sign,NN ,100+,,,,,,,,,,,,,,,
592,accept,VV ,100+,,,,,,,,,,,,,,,
593,art,NN ,100+,,,,,,,,,,,,,,,
594,average,NN ,100+,,,,,,,,,,,,,,,
595,avoid,VV ,100+,,,,,,,,,,,,,,,
596,distance,NN ,100+,,,,,,,,,,,,,,,
597,energy,NN ,100+,,,,,,,,,,,,,,,
598,environment,NN ,100+,,,,,,,,,,,,,,,
599,matter,NN ,100+,,,,,,,,,,,,,,,
600,myself,PP ,100+,,,,,,,,,,,,,,,
601,quickly,RB ,100+,,,,,,,,,,,,,,,
602,rate,NN ,100+,,,,,,,,,,,,,,,
603,smile,NN ,100+,,,,,,,,,,,,,,,
604,baby,NN ,100+,,,,,,,,,,,,,,,
605,century,NN ,100+,,,,,,,,,,,,,,,
606,chocolate,NN ,100+,,,,,,,,,,,,,,,
607,describe,VV ,100+,,,,,,,,,,,,,,,
608,dress,NN ,100+,,,,,,,,,,,,,,,
609,follow,VV ,100+,,,,,,,,,,,,,,,
610,scientist,NN ,100+,,,,,,,,,,,,,,,
611,six,CD ,100+,,,,,,,,,,,,,,,
612,themselves,PP ,100+,,,,,,,,,,,,,,,
613,across,RB ,100+,,,,,,,,,,,,,,,
614,card,NN ,100+,,,,,,,,,,,,,,,
615,fall,NN ,100+,,,,,,,,,,,,,,,
616,heavy,JJ ,100+,,,,,,,,,,,,,,,
617,machine,NN ,100+,,,,,,,,,,,,,,,
618,natural,JJ ,100+,,,,,,,,,,,,,,,
619,skill,NN ,100+,,,,,,,,,,,,,,,
620,technology,NN ,100+,,,,,,,,,,,,,,,
621,telephone,NN ,100+,,,,,,,,,,,,,,,
622,ago,RB ,100+,,,,,,,,,,,,,,,
623,attitude,NN ,100+,,,,,,,,,,,,,,,
624,behavior,NN ,100+,,,,,,,,,,,,,,,
625,busy,JJ ,100+,,,,,,,,,,,,,,,
626,event,NN ,100+,,,,,,,,,,,,,,,
627,eye,NN ,100+,,,,,,,,,,,,,,,
628,free,JJ ,100+,,,,,,,,,,,,,,,
629,hi,UH ,100+,,,,,,,,,,,,,,,
630,major,JJ ,100+,,,,,,,,,,,,,,,
631,mention,NN ,100+,,,,,,,,,,,,,,,
632,necessary,JJ ,100+,,,,,,,,,,,,,,,
633,opportunity,NN ,100+,,,,,,,,,,,,,,,
634,process,NN ,100+,,,,,,,,,,,,,,,
635,tired,JJ ,100+,,,,,,,,,,,,,,,
636,daily,JJ ,100+,,,,,,,,,,,,,,,
637,equal,JJ ,100+,,,,,,,,,,,,,,,
638,expensive,JJ ,100+,,,,,,,,,,,,,,,
639,France,NP ,100+,,,,,,,,,,,,,,,
640,hair,NN ,100+,,,,,,,,,,,,,,,
641,issue,NN ,100+,,,,,,,,,,,,,,,
642,item,NN ,100+,,,,,,,,,,,,,,,
643,mountain,NN ,100+,,,,,,,,,,,,,,,
644,nation,NN ,100+,,,,,,,,,,,,,,,
645,tea,NN ,100+,,,,,,,,,,,,,,,
646,Tokyo,NP ,100+,,,,,,,,,,,,,,,
647,video,NN ,100+,,,,,,,,,,,,,,,
648,window,NN ,100+,,,,,,,,,,,,,,,
649,beautiful,JJ ,100+,,,,,,,,,,,,,,,
650,clearly,RB ,100+,,,,,,,,,,,,,,,
651,comfortable,JJ ,100+,,,,,,,,,,,,,,,
652,discover,VV ,100+,,,,,,,,,,,,,,,
653,education,NN ,100+,,,,,,,,,,,,,,,
654,encourage,VV ,100+,,,,,,,,,,,,,,,
655,especially,RB ,100+,,,,,,,,,,,,,,,
656,finger,NN ,100+,,,,,,,,,,,,,,,
657,French,JJ ,100+,,,,,,,,,,,,,,,
658,fruit,NN ,100+,,,,,,,,,,,,,,,
659,hot,JJ ,100+,,,,,,,,,,,,,,,
660,husband,NN ,100+,,,,,,,,,,,,,,,
661,museum,NN ,100+,,,,,,,,,,,,,,,
662,online,JJ ,100+,,,,,,,,,,,,,,,
663,outside,JJ ,100+,,,,,,,,,,,,,,,
664,particular,JJ ,100+,,,,,,,,,,,,,,,
665,protect,VV ,100+,,,,,,,,,,,,,,,
666,raise,VV ,100+,,,,,,,,,,,,,,,
667,simple,JJ ,100+,,,,,,,,,,,,,,,
668,suppose,VVP ,100+,,,,,,,,,,,,,,,
669,tend,VVP ,100+,,,,,,,,,,,,,,,
670,therefore,RB ,100+,,,,,,,,,,,,,,,
671,weight,NN ,100+,,,,,,,,,,,,,,,
672,advice,NN ,100+,,,,,,,,,,,,,,,
673,affect,VV ,100+,,,,,,,,,,,,,,,
674,development,NN ,100+,,,,,,,,,,,,,,,
675,fine,NN ,100+,,,,,,,,,,,,,,,
676,homework,NN ,100+,,,,,,,,,,,,,,,
677,lady,NN ,100+,,,,,,,,,,,,,,,
678,million,CD ,100+,,,,,,,,,,,,,,,
679,perform,VV ,100+,,,,,,,,,,,,,,,
680,perhaps,RB ,100+,,,,,,,,,,,,,,,
681,public,JJ ,100+,,,,,,,,,,,,,,,
682,saying,VVG ,100+,,,,,,,,,,,,,,,
683,service,NN ,100+,,,,,,,,,,,,,,,
684,sheet,NN ,100+,,,,,,,,,,,,,,,
685,swim,VVP ,100+,,,,,,,,,,,,,,,
686,ticket,NN ,100+,,,,,,,,,,,,,,,
687,traffic,NN ,100+,,,,,,,,,,,,,,,
688,wood,NN ,100+,,,,,,,,,,,,,,,
689,act,NN ,100+,,,,,,,,,,,,,,,
690,America,NP ,100+,,,,,,,,,,,,,,,
691,bicycle,NN ,100+,,,,,,,,,,,,,,,
692,bit,NN ,100+,,,,,,,,,,,,,,,
693,box,NN ,100+,,,,,,,,,,,,,,,
694,camp,NN ,100+,,,,,,,,,,,,,,,
695,chinese,NN ,100+,,,,,,,,,,,,,,,
696,collect,VV ,100+,,,,,,,,,,,,,,,
697,corner,NN ,100+,,,,,,,,,,,,,,,
698,deal,NN ,100+,,,,,,,,,,,,,,,
699,express,JJ ,100+,,,,,,,,,,,,,,,
700,fishing,NN ,100+,,,,,,,,,,,,,,,
701,jack,NN ,100+,,,,,,,,,,,,,,,
702,low,JJ ,100+,,,,,,,,,,,,,,,
703,news,NN ,100+,,,,,,,,,,,,,,,
704,real,JJ ,100+,,,,,,,,,,,,,,,
705,ride,NN ,100+,,,,,,,,,,,,,,,
706,save,VV ,100+,,,,,,,,,,,,,,,
707,shape,NN ,100+,,,,,,,,,,,,,,,
708,shirt,NN ,100+,,,,,,,,,,,,,,,
709,test,NN ,100+,,,,,,,,,,,,,,,
710,tooth,NN ,100+,,,,,,,,,,,,,,,
711,topic,NN ,100+,,,,,,,,,,,,,,,
712,useful,JJ ,100+,,,,,,,,,,,,,,,
713,appear,VV ,100+,,,,,,,,,,,,,,,
714,bed,NN ,100+,,,,,,,,,,,,,,,
715,china,NN ,100+,,,,,,,,,,,,,,,
716,club,NN ,100+,,,,,,,,,,,,,,,
717,dangerous,JJ ,100+,,,,,,,,,,,,,,,
718,drop,NN ,100+,,,,,,,,,,,,,,,
719,effect,NN ,100+,,,,,,,,,,,,,,,
720,everything,NN ,100+,,,,,,,,,,,,,,,
721,finding,NN ,100+,,,,,,,,,,,,,,,
722,forward,RB ,100+,,,,,,,,,,,,,,,
723,garden,NN ,100+,,,,,,,,,,,,,,,
724,indicate,VVP ,100+,,,,,,,,,,,,,,,
725,road,NN ,100+,,,,,,,,,,,,,,,
726,symbol,NN ,100+,,,,,,,,,,,,,,,
727,traditional,JJ ,100+,,,,,,,,,,,,,,,
728,US(A),#N/A,100+,,,,,,,,,,,,,,,
729,within,IN ,100+,,,,,,,,,,,,,,,
730,ability,NN ,100+,,,,,,,,,,,,,,,
731,abroad,RB ,100+,,,,,,,,,,,,,,,
732,angry,JJ ,100+,,,,,,,,,,,,,,,
733,bat,NN ,100+,,,,,,,,,,,,,,,
734,birthday,NN ,100+,,,,,,,,,,,,,,,
735,clean,JJ ,100+,,,,,,,,,,,,,,,
736,complain,VVP ,100+,,,,,,,,,,,,,,,
737,daughter,NN ,100+,,,,,,,,,,,,,,,
738,either,RB ,100+,,,,,,,,,,,,,,,
739,exactly,RB ,100+,,,,,,,,,,,,,,,
740,expert,NN ,100+,,,,,,,,,,,,,,,
741,famous,JJ ,100+,,,,,,,,,,,,,,,
742,full,JJ ,100+,,,,,,,,,,,,,,,
743,fun,NN ,100+,,,,,,,,,,,,,,,
744,history,NN ,100+,,,,,,,,,,,,,,,
745,manage,VV ,100+,,,,,,,,,,,,,,,
746,nature,NN ,100+,,,,,,,,,,,,,,,
747,purpose,NN ,100+,,,,,,,,,,,,,,,
748,represent,VV ,100+,,,,,,,,,,,,,,,
749,rest,NN ,100+,,,,,,,,,,,,,,,
750,sally,NN ,100+,,,,,,,,,,,,,,,
751,sea,NN ,100+,,,,,,,,,,,,,,,
752,shall,MD ,100+,,,,,,,,,,,,,,,
753,stage,NN ,100+,,,,,,,,,,,,,,,
754,style,NN ,100+,,,,,,,,,,,,,,,
755,summit,NN ,100+,,,,,,,,,,,,,,,
756,support,NN ,100+,,,,,,,,,,,,,,,
757,afternoon,NN ,100+,,,,,,,,,,,,,,,
758,ball,NN ,100+,,,,,,,,,,,,,,,
759,black,JJ ,100+,,,,,,,,,,,,,,,
760,community,NN ,100+,,,,,,,,,,,,,,,
761,couple,NN ,100+,,,,,,,,,,,,,,,
762,enter,VV ,100+,,,,,,,,,,,,,,,
763,excuse,NN ,100+,,,,,,,,,,,,,,,
764,Ken,NP ,100+,,,,,,,,,,,,,,,
765,mistake,NN ,100+,,,,,,,,,,,,,,,
766,police,NNS ,100+,,,,,,,,,,,,,,,
767,quality,NN ,100+,,,,,,,,,,,,,,,
768,recognize,VV ,100+,,,,,,,,,,,,,,,
769,record,NN ,100+,,,,,,,,,,,,,,,
770,reduce,VV ,100+,,,,,,,,,,,,,,,
771,airplane,NN ,100+,,,,,,,,,,,,,,,
772,anyone,NN ,100+,,,,,,,,,,,,,,,
773,bank,NN ,100+,,,,,,,,,,,,,,,
774,contain,VV ,100+,,,,,,,,,,,,,,,
775,convenient,JJ ,100+,,,,,,,,,,,,,,,
776,crowd,NN ,100+,,,,,,,,,,,,,,,
777,difficulty,NN ,100+,,,,,,,,,,,,,,,
778,economic,JJ ,100+,,,,,,,,,,,,,,,
779,familiar,JJ ,100+,,,,,,,,,,,,,,,
780,glad,JJ ,100+,,,,,,,,,,,,,,,
781,glass,NN ,100+,,,,,,,,,,,,,,,
782,lesson,NN ,100+,,,,,,,,,,,,,,,
783,list,NN ,100+,,,,,,,,,,,,,,,
784,meaning,NN ,100+,,,,,,,,,,,,,,,
785,painting,NN ,100+,,,,,,,,,,,,,,,
786,piece,NN ,100+,,,,,,,,,,,,,,,
787,power,NN ,100+,,,,,,,,,,,,,,,
788,prepare,VV ,100+,,,,,,,,,,,,,,,
789,red,JJ ,100+,,,,,,,,,,,,,,,
790,rise,NN ,100+,,,,,,,,,,,,,,,
791,serve,VV ,100+,,,,,,,,,,,,,,,
792,size,NN ,100+,,,,,,,,,,,,,,,
793,suitcase,NN ,100+,,,,,,,,,,,,,,,
794,vacation,NN ,100+,,,,,,,,,,,,,,,
795,whole,JJ ,100+,,,,,,,,,,,,,,,
796,addition,NN ,100+,,,,,,,,,,,,,,,
797,Australia,NP ,100+,,,,,,,,,,,,,,,
798,beginning,NN ,100+,,,,,,,,,,,,,,,
799,bite,NN ,100+,,,,,,,,,,,,,,,
800,cheese,NN ,100+,,,,,,,,,,,,,,,
801,compare,VV ,100+,,,,,,,,,,,,,,,
802,concert,NN ,100+,,,,,,,,,,,,,,,
803,dollar,NN ,100+,,,,,,,,,,,,,,,
804,due,JJ ,100+,,,,,,,,,,,,,,,
805,fail,VV ,100+,,,,,,,,,,,,,,,
806,foot,NN ,100+,,,,,,,,,,,,,,,
807,heat,NN ,100+,,,,,,,,,,,,,,,
808,interest,NN ,100+,,,,,,,,,,,,,,,
809,mom,NN ,100+,,,,,,,,,,,,,,,
810,photo,NN ,100+,,,,,,,,,,,,,,,
811,science,NN ,100+,,,,,,,,,,,,,,,
812,speech,NN ,100+,,,,,,,,,,,,,,,
813,tourist,NN ,100+,,,,,,,,,,,,,,,
814,voice,NN ,100+,,,,,,,,,,,,,,,
815,winter,NN ,100+,,,,,,,,,,,,,,,
816,above,RB ,100+,,,,,,,,,,,,,,,
817,alarm,NN ,100+,,,,,,,,,,,,,,,
818,content,NN ,100+,,,,,,,,,,,,,,,
819,convenience,NN ,100+,,,,,,,,,,,,,,,
820,department,NN ,100+,,,,,,,,,,,,,,,
821,factor,NN ,100+,,,,,,,,,,,,,,,
822,himself,PP ,100+,,,,,,,,,,,,,,,
823,holiday,NN ,100+,,,,,,,,,,,,,,,
824,hurt,VVN ,100+,,,,,,,,,,,,,,,
825,imagine,VV ,100+,,,,,,,,,,,,,,,
826,include,VVP ,100+,,,,,,,,,,,,,,,
827,material,NN ,100+,,,,,,,,,,,,,,,
828,message,NN ,100+,,,,,,,,,,,,,,,
829,neighbor,NN ,100+,,,,,,,,,,,,,,,
830,participate,VV ,100+,,,,,,,,,,,,,,,
831,passenger,NN ,100+,,,,,,,,,,,,,,,
832,radio,NN ,100+,,,,,,,,,,,,,,,
833,ready,JJ ,100+,,,,,,,,,,,,,,,
834,recent,JJ ,100+,,,,,,,,,,,,,,,
835,repair,NN ,100+,,,,,,,,,,,,,,,
836,satisfy,VV ,100+,,,,,,,,,,,,,,,
837,seven,CD ,100+,,,,,,,,,,,,,,,
838,smell,NN ,100+,,,,,,,,,,,,,,,
839,tonight,RB ,100+,,,,,,,,,,,,,,,
840,total,JJ ,100+,,,,,,,,,,,,,,,
841,wall,NN ,100+,,,,,,,,,,,,,,,
842,advantage,NN ,100+,,,,,,,,,,,,,,,
843,argue,VVP ,100+,,,,,,,,,,,,,,,
844,bird,NN ,100+,,,,,,,,,,,,,,,
845,borrow,VV ,100+,,,,,,,,,,,,,,,
846,butterfly,NN ,100+,,,,,,,,,,,,,,,
847,calorie,NN ,100+,,,,,,,,,,,,,,,
848,certain,JJ ,100+,,,,,,,,,,,,,,,
849,complete,JJ ,100+,,,,,,,,,,,,,,,
850,cover,VV ,100+,,,,,,,,,,,,,,,
851,déjà(-vu),#N/A,100+,,,,,,,,,,,,,,,
852,discuss,VV ,100+,,,,,,,,,,,,,,,
853,dish,NN ,100+,,,,,,,,,,,,,,,
854,figure,NN ,100+,,,,,,,,,,,,,,,
855,fill,VV ,100+,,,,,,,,,,,,,,,
856,flower,NN ,100+,,,,,,,,,,,,,,,
857,gas,NN ,100+,,,,,,,,,,,,,,,
858,glen,NN ,100+,,,,,,,,,,,,,,,
859,government,NN ,100+,,,,,,,,,,,,,,,
860,instance,NN ,100+,,,,,,,,,,,,,,,
861,leisure,NN ,100+,,,,,,,,,,,,,,,
862,lower,JJR ,100+,,,,,,,,,,,,,,,
863,mine,NN ,100+,,,,,,,,,,,,,,,
864,plane,NN ,100+,,,,,,,,,,,,,,,
865,quilt,NN ,100+,,,,,,,,,,,,,,,
866,shout,NN ,100+,,,,,,,,,,,,,,,
867,task,NN ,100+,,,,,,,,,,,,,,,
868,transportation,NN ,100+,,,,,,,,,,,,,,,
869,uncle,NN ,100+,,,,,,,,,,,,,,,
870,vegetable,NN ,100+,,,,,,,,,,,,,,,
871,west,RB ,100+,,,,,,,,,,,,,,,
872,add,VV ,100+,,,,,,,,,,,,,,,
873,appreciate,VV ,100+,,,,,,,,,,,,,,,
874,approach,NN ,100+,,,,,,,,,,,,,,,
875,artist,NN ,100+,,,,,,,,,,,,,,,
876,born,VVN ,100+,,,,,,,,,,,,,,,
877,dad,NN ,100+,,,,,,,,,,,,,,,
878,fell,VVD ,100+,,,,,,,,,,,,,,,
879,herself,PP ,100+,,,,,,,,,,,,,,,
880,host,NN ,100+,,,,,,,,,,,,,,,
881,Indian,NP ,100+,,,,,,,,,,,,,,,
882,inside,RB ,100+,,,,,,,,,,,,,,,
883,level,NN ,100+,,,,,,,,,,,,,,,
884,limit,NN ,100+,,,,,,,,,,,,,,,
885,nervous,JJ ,100+,,,,,,,,,,,,,,,
886,original,JJ ,100+,,,,,,,,,,,,,,,
887,photograph,NN ,100+,,,,,,,,,,,,,,,
888,progress,NN ,100+,,,,,,,,,,,,,,,
889,ray,NN ,100+,,,,,,,,,,,,,,,
890,recently,RB ,100+,,,,,,,,,,,,,,,
891,reply,NN ,100+,,,,,,,,,,,,,,,
892,sale,NN ,100+,,,,,,,,,,,,,,,
893,select,JJ ,100+,,,,,,,,,,,,,,,
894,serious,JJ ,100+,,,,,,,,,,,,,,,
895,smoke,NN ,100+,,,,,,,,,,,,,,,
896,straight,RB ,100+,,,,,,,,,,,,,,,
897,successful,JJ ,100+,,,,,,,,,,,,,,,
898,touch,NN ,100+,,,,,,,,,,,,,,,
899,upset,JJ ,100+,,,,,,,,,,,,,,,
900,action,NN ,100+,,,,,,,,,,,,,,,
901,airport,NN ,100+,,,,,,,,,,,,,,,
902,apartment,NN ,100+,,,,,,,,,,,,,,,
903,atmosphere,NN ,100+,,,,,,,,,,,,,,,
904,attract,VV ,100+,,,,,,,,,,,,,,,
905,benefit,NN ,100+,,,,,,,,,,,,,,,
906,build,VV ,100+,,,,,,,,,,,,,,,
907,camera,NN ,100+,,,,,,,,,,,,,,,
908,careful,JJ ,100+,,,,,,,,,,,,,,,
909,choice,NN ,100+,,,,,,,,,,,,,,,
910,communicate,VV ,100+,,,,,,,,,,,,,,,
911,cry,NN ,100+,,,,,,,,,,,,,,,
912,eight,CD ,100+,,,,,,,,,,,,,,,
913,hit,VVD ,100+,,,,,,,,,,,,,,,
914,meal,NN ,100+,,,,,,,,,,,,,,,
915,New York,#N/A,100+,,,,,,,,,,,,,,,
916,occur,VV ,100+,,,,,,,,,,,,,,,
917,oil,NN ,100+,,,,,,,,,,,,,,,
918,pet,NN ,100+,,,,,,,,,,,,,,,
919,physical,JJ ,100+,,,,,,,,,,,,,,,
920,planet,NN ,100+,,,,,,,,,,,,,,,
921,poor,JJ ,100+,,,,,,,,,,,,,,,
922,position,NN ,100+,,,,,,,,,,,,,,,
923,race,NN ,100+,,,,,,,,,,,,,,,
924,regard,NN ,100+,,,,,,,,,,,,,,,
925,schedule,NN ,100+,,,,,,,,,,,,,,,
926,slightly,RB ,100+,,,,,,,,,,,,,,,
927,strange,JJ ,100+,,,,,,,,,,,,,,,
928,strategy,NN ,100+,,,,,,,,,,,,,,,
929,teenager,JJR ,100+,,,,,,,,,,,,,,,
930,warm,JJ ,100+,,,,,,,,,,,,,,,
931,wash,NN ,100+,,,,,,,,,,,,,,,
932,yesterday,NN ,100+,,,,,,,,,,,,,,,
933,advance,NN ,100+,,,,,,,,,,,,,,,
934,basic,JJ ,100+,,,,,,,,,,,,,,,
935,character,NN ,100+,,,,,,,,,,,,,,,
936,communication,NN ,100+,,,,,,,,,,,,,,,
937,conduct,NN ,100+,,,,,,,,,,,,,,,
938,data,NNS ,100+,,,,,,,,,,,,,,,
939,decision,NN ,100+,,,,,,,,,,,,,,,
940,decrease,NN ,100+,,,,,,,,,,,,,,,
941,desk,NN ,100+,,,,,,,,,,,,,,,
942,die,VV ,100+,,,,,,,,,,,,,,,
943,email,NN ,100+,,,,,,,,,,,,,,,
944,fear,NN ,100+,,,,,,,,,,,,,,,
945,final,JJ ,100+,,,,,,,,,,,,,,,
946,green,JJ ,100+,,,,,,,,,,,,,,,
947,hill,NN ,100+,,,,,,,,,,,,,,,
948,ice,NN ,100+,,,,,,,,,,,,,,,
949,itself,PP ,100+,,,,,,,,,,,,,,,
950,leader,NN ,100+,,,,,,,,,,,,,,,
951,magazine,NN ,100+,,,,,,,,,,,,,,,
952,muscle,NN ,100+,,,,,,,,,,,,,,,
953,nearly,RB ,100+,,,,,,,,,,,,,,,
954,opposite,JJ ,100+,,,,,,,,,,,,,,,
955,pretty,RB ,100+,,,,,,,,,,,,,,,
956,project,NN ,100+,,,,,,,,,,,,,,,
957,source,NN ,100+,,,,,,,,,,,,,,,
958,success,NN ,100+,,,,,,,,,,,,,,,
959,supermarket,NN ,100+,,,,,,,,,,,,,,,
960,taste,NN ,100+,,,,,,,,,,,,,,,
961,throughout,RB ,100+,,,,,,,,,,,,,,,
962,variety,NN ,100+,,,,,,,,,,,,,,,
963,ancient,JJ ,100+,,,,,,,,,,,,,,,
964,anyway,RB ,100+,,,,,,,,,,,,,,,
965,blue,JJ ,100+,,,,,,,,,,,,,,,
966,carefully,RB ,100+,,,,,,,,,,,,,,,
967,cloth,NN ,100+,,,,,,,,,,,,,,,
968,college,NN ,100+,,,,,,,,,,,,,,,
969,date,NN ,100+,,,,,,,,,,,,,,,
970,driver,NN ,100+,,,,,,,,,,,,,,,
971,effort,NN ,100+,,,,,,,,,,,,,,,
972,europe,NN ,100+,,,,,,,,,,,,,,,
973,european,JJ ,100+,,,,,,,,,,,,,,,
974,festival,NN ,100+,,,,,,,,,,,,,,,
975,fight,NN ,100+,,,,,,,,,,,,,,,
976,further,RBR ,100+,,,,,,,,,,,,,,,
977,image,NN ,100+,,,,,,,,,,,,,,,
978,involve,VV ,100+,,,,,,,,,,,,,,,
979,land,NN ,100+,,,,,,,,,,,,,,,
980,laser,NN ,100+,,,,,,,,,,,,,,,
981,laugh,NN ,100+,,,,,,,,,,,,,,,
982,lie,NN ,100+,,,,,,,,,,,,,,,
983,lucky,JJ ,100+,,,,,,,,,,,,,,,
984,marry,VV ,100+,,,,,,,,,,,,,,,
985,medicine,NN ,100+,,,,,,,,,,,,,,,
986,mile,NN ,100+,,,,,,,,,,,,,,,
987,north,RB ,100+,,,,,,,,,,,,,,,
988,ordinary,JJ ,100+,,,,,,,,,,,,,,,
989,pattern,NN ,100+,,,,,,,,,,,,,,,
990,performance,NN ,100+,,,,,,,,,,,,,,,
991,promise,NN ,100+,,,,,,,,,,,,,,,
992,rodent,NN ,100+,,,,,,,,,,,,,,,
993,safe,JJ ,100+,,,,,,,,,,,,,,,
994,self,NN ,100+,,,,,,,,,,,,,,,
995,species,NNS ,100+,,,,,,,,,,,,,,,
996,term,NN ,100+,,,,,,,,,,,,,,,
997,thirty,CD ,100+,,,,,,,,,,,,,,,
998,weekend,NN ,100+,,,,,,,,,,,,,,,
999,welcome,JJ ,100+,,,,,,,,,,,,,,,
1000,access,NN ,100+,,,,,,,,,,,,,,,
1001,Brazil,NP ,100+,,,,,,,,,,,,,,,
1002,classmate,NN ,100+,,,,,,,,,,,,,,,
1003,elderly,JJ ,100+,,,,,,,,,,,,,,,
1004,essential,JJ ,100+,,,,,,,,,,,,,,,
1005,favorite,JJ ,100+,,,,,,,,,,,,,,,
1006,gain,NN ,100+,,,,,,,,,,,,,,,
1007,global,JJ ,100+,,,,,,,,,,,,,,,
1008,hate,VVP ,100+,,,,,,,,,,,,,,,
1009,healthy,JJ ,100+,,,,,,,,,,,,,,,
1010,helping,VVG ,100+,,,,,,,,,,,,,,,
1011,knife,NN ,100+,,,,,,,,,,,,,,,
1012,knowledge,NN ,100+,,,,,,,,,,,,,,,
1013,lack,NN ,100+,,,,,,,,,,,,,,,
1014,medical,JJ ,100+,,,,,,,,,,,,,,,
1015,middle,NN ,100+,,,,,,,,,,,,,,,
1016,moving,VVG ,100+,,,,,,,,,,,,,,,
1017,neither,RB ,100+,,,,,,,,,,,,,,,
1018,peter,NN ,100+,,,,,,,,,,,,,,,
1019,respect,NN ,100+,,,,,,,,,,,,,,,
1020,river,NN ,100+,,,,,,,,,,,,,,,
1021,Saturday,NP ,100+,,,,,,,,,,,,,,,
1022,simply,RB ,100+,,,,,,,,,,,,,,,
1023,south,RB ,100+,,,,,,,,,,,,,,,
1024,survive,VV ,100+,,,,,,,,,,,,,,,
1025,team,NN ,100+,,,,,,,,,,,,,,,
1026,tour,NN ,100+,,,,,,,,,,,,,,,
1027,volunteer,NN ,100+,,,,,,,,,,,,,,,
1028,arm,NN ,100+,,,,,,,,,,,,,,,
1029,bother,VV ,100+,,,,,,,,,,,,,,,
1030,cell,NN ,100+,,,,,,,,,,,,,,,
